128 128 -0.222637 2.47495 0.735849 -1.7624 1.45859 1.70092 -0.0884788 -1.2326 0.090434 0.565247
129 129 1.99321 -0.902671 2.43601 -0.67254 1.04934 -0.934625 -0.952804 -2.92574 2.32087 0.719595
130 130 2.07316 2.9188 2.37522 0.738871 0.684211 1.98796 1.11873 -2.41982 -1.24207 -2.21417
131 131 -0.343075 0.675741 0.600343 -1.44473 -0.495204 1.19513 0.548877 -2.67682 -0.95384 -0.312659
132 132 0.452764 2.60476 -0.713657 1.46074 -0.701388 -1.66606 2.55577 -3.40319 -0.453275 -0.263416
133 133 1.15584 0.861378 0.865915 -0.82265 1.0093 -1.03878 -0.921516 -2.86188 1.61445 -2.26284
134 134 -1.29496 -0.354661 1.36409 -0.0577196 -1.74911 0.29398 1.29407 -0.73552 0.832782 -1.29768
135 135 -2.97455 -1.38961 -0.874252 0.0676984 0.00963601 -1.05815 1.31291 0.668072 -1.50524 1.88958
136 136 -2.24536 -1.2358 1.15794 -3.05726 -0.0994388 1.29816 -2.34391 -1.41932 -1.40491 -1.57073
137 137 -1.29239 -2.42299 2.15983 0.0128622 -3.08992 -1.00863 1.9826 -1.29339 -2.15608 2.82152
138 138 -0.128369 0.123319 -1.97939 -1.39569 -1.8443 0.439142 -0.272618 -0.830832 -1.62943 -1.93951
139 139 0.151879 -1.3007 -1.92565 -3.07006 3.73451 0.289976 0.897144 -1.55397 -1.20026 2.20873
140 140 -0.397606 -1.22672 0.539721 -0.187314 2.60316 -1.14633 -0.851435 -2.20436 1.54533 1.67303
141 141 2.98849 0.775854 -2.47767 -1.78828 -1.03843 -1.56469 -1.1689 1.73758 0.753437 2.39156
142 142 1.38686 -0.761578 -1.73495 1.07341 2.69135 -1.18371 -0.61876 -2.00943 2.2358 -1.10527
143 143 -1.3002 1.62033 1.62067 0.414179 0.752667 1.38251 1.05573 -4.27022 1.74241 0.241534
144 144 0.373542 1.1613 0.13208 0.182413 -1.59968 -0.700463 0.751476 -0.803865 3.80779 0.845147
145 145 0.510344 0.505623 1.10954 -1.7493 1.98274 1.1505 -0.0504065 0.00402963 -0.623678 -0.759303
146 146 -0.145761 2.32836 -2.86239 -0.2588 -0.497806 -0.475671 1.65439 -0.226446 1.35673 -2.39908
147 147 2.82155 -1.08668 -0.951731 -1.13851 1.8616 1.07807 -1.22586 0.239253 -0.0659261 2.90451
148 148 0.762182 0.260611 1.18266 0.836854 0.700497 1.4182 1.11768 0.0866786 1.1425 1.91994
149 149 -2.30437 1.17363 -0.719399 -1.49307 -0.263791 0.470549 -1.72067 0.590553 0.0478225 1.17108
150 150 -0.639668 2.09518 -0.663698 -0.015099 0.848009 2.15997 0.522046 0.0315683 1.09657 -0.292185
151 151 0.133045 0.658781 1.77537 -0.0963091 -0.406377 0.094324 -3.52381 -2.52534 -3.61011 -0.519925
152 152 -1.44176 1.57432 -0.82145 1.83287 -0.821977 0.0512586 -2.61173 -1.25155 -1.1126 -0.814883
153 153 -1.18646 1.192 4.40354 1.26611 1.10392 -0.569474 1.60089 -0.916713 -2.98779 1.6042
154 154 -0.208573 -1.79577 -0.322708 0.191503 1.82582 0.345508 -2.39569 -0.019586 -0.346581 1.37705
155 155 -1.8771 1.35021 -1.84759 0.560229 2.01428 0.261554 2.04549 1.08892 -0.599548 -0.540715
156 156 -1.10295 -0.916409 -0.164681 -0.00855732 1.16323 1.46235 -0.753002 2.73748 -1.75282 1.4987
157 157 -2.5939 1.80809 1.42029 0.652822 0.614593 1.62783 1.32482 -0.730268 0.495081 1.37828
158 158 -1.7839 2.99236 -0.409194 -0.10638 0.963207 0.535476 -1.72773 -0.721249 0.680511 0.319354
159 159 -2.69196 1.03629 2.03655 -0.924848 0.605837 1.19781 -0.826641 0.438709 -0.663586 0.658204
160 160 0.373582 -1.06161 -0.0175318 -0.41742 -0.558252 0.546941 -0.0314916 -0.74206 -0.744354 -1.40441
161 161 -0.754216 0.367221 0.443185 0.211099 -0.872234 3.36162 0.456725 -0.952187 -0.921196 -0.241475
162 162 -0.484517 -1.25935 0.170936 0.0654433 0.321118 -0.129673 0.400445 0.0677814 -1.52004 -0.265184
163 163 -1.20556 -0.620301 -0.769985 1.18976 -0.658077 0.480366 0.0383002 2.30569 -2.17331 0.795593
164 164 -0.712509 -3.08124 0.554263 2.30731 -0.527114 0.741176 -3.24951 -1.77101 -1.21075 1.08643
165 165 -0.754533 -4.36275 0.494738 -1.60945 1.89607 1.74026 1.40285 -2.00049 0.282391 1.55508
166 166 -2.34815 -1.52685 0.969958 -0.283722 -0.109839 -0.774546 0.905158 2.61755 1.93134 0.247784
167 167 0.181899 2.5472 0.0620696 -3.97214 0.328923 1.38291 -1.88232 -2.2672 -1.64403 1.04943
168 168 0.509574 -1.57923 0.934139 1.69685 0.801887 1.30748 -1.11237 -3.13884 0.837125 -1.56463
169 169 -0.779724 1.45869 1.1871 -1.19072 1.11277 0.392522 0.500623 0.465164 1.35282 1.59693
170 170 1.126 3.0245 3.36426 -0.3145 0.374354 1.50507 -0.128963 1.29685 -1.95061 0.909893
171 171 -0.683582 1.8381 0.699733 0.174316 -2.10978 -2.56474 -0.348819 1.50682 -1.77011 2.40851
172 172 -0.969864 0.392075 -1.14419 -0.496076 2.075 -0.473802 -2.9983 1.18369 1.01629 2.48671
173 173 0.389174 0.908995 -0.258294 1.33391 2.47681 0.722145 1.25123 0.58397 0.168077 0.397609
174 174 0.12788 1.54278 -0.675796 -0.407608 -0.644348 -0.821131 -1.75034 2.93152 -1.43014 0.378603
175 175 -3.04852 0.57409 0.501138 1.07828 -1.347 0.643831 -3.99199 0.376677 0.425882 2.70339
176 176 0.371841 0.0194751 -0.748535 -1.47606 0.580443 1.26725 -1.6399 -0.85095 0.751863 0.493205
177 177 -1.50459 -2.91518 0.405765 -0.0217556 0.16403 0.465239 0.545185 2.2303 0.508521 -0.852173
178 178 -0.614191 1.49498 -2.14017 -0.0517555 0.368646 0.649065 1.81769 0.695915 -0.149307 -0.597811
179 179 1.88645 -0.599339 -4.23744 1.44758 -0.00221616 -0.193914 1.13038 0.814537 0.140103 2.07185
180 180 -1.09885 2.13304 -2.48273 0.107849 -2.23693 0.674291 1.31974 -1.13544 -1.1097 1.4753
181 181 -1.10694 1.54233 1.76779 -1.27788 0.897282 -0.976447 2.11631 -0.261824 1.321 0.42503
182 182 -2.5295 0.0399799 2.55764 -0.452154 -1.92206 -0.349001 -0.28986 0.63254 1.53118 -1.30203
183 183 -0.0834949 0.555232 0.953577 3.70743 -2.42925 0.61168 0.334293 -2.3886 0.550938 -3.13741
184 184 -1.56318 0.694323 0.159414 2.28867 0.62104 1.74434 -0.29338 -1.44711 -0.755837 -0.941331
185 185 0.22725 1.84829 -2.37673 0.806938 -0.165963 1.49056 -0.133465 -2.03936 -0.0629777 0.710624
186 186 -2.21323 -0.254244 0.634709 -3.64294 -1.76191 -0.727188 -1.10397 -3.97736 0.6028 -0.681046
187 187 -0.57426 -0.226263 -0.661532 1.72554 0.298643 0.722253 0.849676 -0.0343926 -2.84127 -1.85098
188 188 0.176307 -0.0145858 0.159765 -0.658922 -0.529532 3.68569 0.904343 0.0568533 1.03601 -1.33801
189 189 -0.966547 1.33835 0.0378082 2.21111 0.173029 1.51478 -1.55766 1.19916 1.3733 -0.0540776
190 190 -0.389312 2.62915 0.66435 0.0410562 1.52907 0.717844 1.67221 -2.44893 -1.8712 -0.125425
191 191 -3.07152 0.65117 0.540456 -0.857819 -0.165602 1.10901 -0.071949 1.19936 1.13624 -0.232482
192 192 -1.61987 1.90536 -0.411765 -0.0751978 2.76087 -0.0584907 -0.979661 0.0306143 -2.4004 1.55638
193 193 1.25872 -0.543575 1.61366 -2.78926 -2.36085 -1.14404 0.459195 -0.870595 -3.05162 -0.794013
194 194 1.19617 0.290782 0.475512 -0.784903 -0.466809 -0.579669 -1.69368 -1.013 -1.08599 1.11663
195 195 -1.33544 2.25312 -0.543589 0.163981 -0.422699 -0.359865 0.590949 1.48756 -0.468383 0.0621735
196 196 -1.04625 0.797285 -1.16628 0.0445926 0.445207 0.835258 -2.06661 -0.577918 1.3524 1.20456
197 197 0.153586 1.19269 -1.32619 0.745311 1.4508 -1.02294 0.470343 2.3749 -1.90106 1.42311
198 198 -0.823881 0.266717 -1.64681 3.42657 1.20386 -1.59126 -1.19371 1.25659 1.17282 1.4509
199 199 -0.64042 -0.442534 2.52179 1.46307 2.35928 1.57089 -1.95433 0.444285 0.154494 2.4984
200 200 -2.41878 -0.242886 -0.707015 4.37396 1.82203 -1.44135 -0.0963705 0.36738 -2.53816 0.876939
201 201 0.07877 0.237269 0.453278 -0.475017 -0.617419 0.749756 0.275298 0.702631 0.692914 1.62183
202 202 1.6374 1.83518 -0.227939 -0.107511 1.18383 0.49357 0.0841444 -0.167931 -1.32323 0.899209
203 203 0.814201 0.459229 0.240823 3.67488 0.330139 1.8477 0.461319 -1.1105 -0.811926 -0.0834965
204 204 -1.19953 0.287671 -0.224459 2.92706 0.0811807 0.430053 2.14075 1.01983 -1.01252 -0.247898
205 205 2.1437 -2.75495 -0.556385 1.59416 -2.79288 1.00076 -0.416814 -0.850413 -0.372266 1.79167
206 206 -1.55027 0.110889 -0.910831 1.6467 -0.433671 -0.331376 0.906792 -0.459606 -2.01493 1.08746
207 207 1.58362 1.45788 2.80686 -0.859025 1.4371 0.185435 -0.274039 -1.53116 -0.558973 0.15695
208 208 2.01631 -1.0288 0.356448 2.11754 1.74378 -0.482041 -2.54645 -1.07521 -0.839811 -0.412482
209 209 1.43538 -2.42322 -1.8121 0.156153 -2.02811 -1.27727 -0.356694 1.84656 -1.21503 -1.11256
210 210 2.28357 0.0465332 0.877874 0.371839 -0.834141 1.95964 -1.83502 1.33418 0.887844 -1.0294
211 211 0.100428 -2.12151 3.48566 -0.0657012 -2.14353 2.18349 -1.49339 -1.19965 -1.89139 0.0670687
212 212 -1.04241 -0.615381 -1.6298 0.570808 -1.70862 0.763679 1.78779 3.3333 1.56725 1.56344
213 213 -2.43131 0.883688 0.6128 1.98957 4.40639 -2.98918 -1.13239 -1.7907 -3.08118 -0.249111
214 214 0.165452 0.022542 -0.981028 0.881863 -3.00998 1.0194 -0.582106 -0.149516 -1.63022 -1.23454
215 215 -1.33281 -0.688067 1.19659 0.680483 1.79466 -2.62316 3.24694 0.276522 1.18215 -0.525338
216 216 1.64696 1.73398 -0.682192 -3.10802 0.578317 -0.502366 2.2446 -1.11957 1.64866 0.529086
217 217 -2.09994 -3.085 1.29374 0.572429 0.611027 -1.38574 0.0217348 -0.536375 0.914276 1.22942
218 218 -4.86718 0.465411 1.20713 -2.01175 0.944502 0.810563 -1.161 0.702061 -0.344544 -0.69648
219 219 -1.19526 -1.54619 0.395963 -1.00993 0.602018 0.836099 0.697462 0.553426 1.35372 1.17659
220 220 1.38835 0.0875546 0.368416 -1.58622 0.824328 3.11149 -2.75121 3.44843 -0.789879 0.274423
221 221 -0.373711 0.552645 0.0875278 1.47997 1.44124 -0.883522 -0.931338 0.750727 -0.456199 1.10504
222 222 -1.00952 1.9469 -1.74206 2.19008 1.65452 -1.91939 -2.68609 0.468859 0.244315 -0.681435
223 223 0.333458 0.866948 1.16664 0.929338 0.309832 -0.0460404 1.74503 2.65391 -3.05442 0.491687
224 224 0.543349 2.15498 1.71096 0.82847 1.83039 0.757585 -0.18586 -0.426176 -1.58943 -3.53324
225 225 1.09114 -0.264824 1.62349 -0.933904 0.794718 0.0210513 -0.896669 0.852974 0.931741 -0.788154
226 226 0.40027 -1.3371 0.0698768 -1.62674 -0.149915 -0.176101 0.338136 0.0819556 -0.871001 0.0184142
227 227 0.826408 0.296241 2.31716 0.522031 -1.53708 -1.48164 1.66299 -0.925801 -0.956591 -1.0672
228 228 -0.727704 2.13436 -0.523548 1.00802 2.04241 0.959641 1.51949 2.47322 1.68386 -0.103741
229 229 1.66312 1.5271 -1.10552 0.478979 -0.418526 -1.18971 -0.307695 -1.11714 -0.160927 -2.51694
230 230 1.39967 1.88618 -1.21304 0.370411 -0.821252 0.582721 1.58948 -0.655787 -0.766463 -1.40788
231 231 0.163686 0.964914 3.2629 -0.783632 -3.58162 4.35826 -1.48348 0.0437866 0.443835 0.685333
232 232 2.71282 0.718054 -1.76737 0.131499 1.26764 2.33792 -2.06492 -0.257454 2.60967 1.92546
233 233 -0.136323 0.00412646 -1.06597 -2.89281 -0.994898 -0.33594 -0.337237 -1.88269 -0.0762753 1.09038
234 234 -1.70859 -1.08293 1.64006 -0.0109967 0.808186 -0.234382 1.48009 0.647404 -0.23366 -0.831481
235 235 -3.11485 -0.214733 1.11449 -2.69732 -1.42324 -2.2353 -0.572764 -0.725062 0.916399 0.744317
